project_id,project_name,start_date,end_date,project_manager,team_members,status,budget,expenditure,client
P1592,Data Warehouse,2024-07-18 20:26:27,2024-02-18 20:26:27,Alice,,Active,569056,883398,Client A
P1593,App Development,2023-04-21 20:26:27,2022-06-30 20:26:27,David,,Pending,148016,426116,Client D
P1594,IoT Automation,2022-10-10 20:26:27,,,"Eve, Frank",pennding,,68388,Client E
P1595,App Development,2022-06-24 20:26:27,,Eve,,Pending,987729,468767,Client A
P1596,App Development,2024-04-08 20:26:27,,Alice,"Frank, Charlie",Completed,774561,137781,Client B
P1597,IoT Automation,2024-08-29 20:26:27,2023-08-14 20:26:27,David,Charlie,Completed,397249,683954,Client E
P1598,Data Warehouse,2024-01-20 20:26:27,2023-02-21 20:26:27,Eve,"David, Alice, Charlie",Cancelled,930948,735894,Client C
P1599,Cloud Migration,2023-09-30 20:26:27,2023-12-27 20:26:27,David,"David, Eve, Frank",Completed,,810351,Client B
P1600,App Development,2022-12-01 20:26:27,,David,"Bob, Charlie, David",pennding,285938,208239,Client A
P1601,App Development,2023-02-09 20:26:27,,Frank,"Eve, Alice, Frank",Cancelled,745627,172710,Client C
P1602,Data Warehouse,2023-02-11 20:26:27,2024-05-13 20:26:27,Alice,David,Active,227940,,Client A
P1603,Cloud Migration,2024-09-10 20:26:27,2024-02-05 20:26:27,David,Bob,Pending,649161,855940,Client A
P1604,App Development,2022-05-10 20:26:27,2022-11-18 20:26:27,David,Bob,Completed,163063,94083,Client D
P1605,App Development,2024-08-07 20:26:27,2024-11-11 20:26:27,Bob,Alice,Pending,975468,383180,Client C
P1606,Cloud Migration,2024-04-11 20:26:27,2024-06-18 20:26:27,Alice,"Bob, Eve",Pending,601233,747135,Client B
P1607,,2022-07-20 20:26:27,,Eve,"Eve, David, Frank",Cancelled,,471761,Client D
P1608,IoT Automation,2022-09-02 20:26:27,2023-09-16 20:26:27,Alice,,Active,346425,306233,Client A
P1609,AI Software,2023-02-27 20:26:27,2022-08-24 20:26:27,Frank,"Frank, Charlie",Completed,652372,805186,Client A
P1610,IoT Automation,2022-10-10 20:26:27,2023-11-05 20:26:27,Frank,"Charlie, Eve, Bob",Pending,904243,727120,Client D
P1611,IoT Automation,2022-12-03 20:26:27,2022-09-01 20:26:27,David,"Frank, Bob, Charlie",Pending,270697,,Client A
P1612,App Development,2023-03-28 20:26:27,,Bob,"David, Frank",pennding,446966,746338,Client B
P1613,IoT Automation,2024-03-12 20:26:27,,Bob,"Frank, Bob",Completed,948708,238623,Client B
P1614,Blockchain Integration,2023-06-18 20:26:27,2024-06-23 20:26:27,Charlie,"David, Alice, Charlie",Pending,536294,,Client C
P1615,,2024-03-21 20:26:27,,Charlie,David,Cancelled,,401508,Client A
P1616,Cloud Migration,2022-05-14 20:26:27,2024-09-07 20:26:27,Bob,,Active,910471,703789,Client E
P1617,,2022-04-06 20:26:27,2024-05-18 20:26:27,Frank,"Frank, Bob",Active,535696,727702,Client C
P1618,Cloud Migration,2023-11-15 20:26:27,,Alice,Eve,Cancelled,571628,406140,Client B
P1619,Data Warehouse,2023-12-15 20:26:27,2022-08-06 20:26:27,Alice,Alice,Pending,393116,,Client C
P1620,,2022-04-04 20:26:27,2024-11-07 20:26:27,David,"Bob, Alice, Charlie",Cancelled,275730,162165,Client B
P1621,Cloud Migration,2024-10-05 20:26:27,,Frank,Charlie,Completed,840401,614458,Client A
P1622,Cloud Migration,2024-03-18 20:26:27,2024-03-10 20:26:27,Charlie,Charlie,Completed,453669,92412,Client E
P1623,IoT Automation,2022-03-06 20:26:27,2022-02-25 20:26:27,Bob,,Pending,801827,,Client E
P1624,AI Software,2024-04-09 20:26:27,2022-10-26 20:26:27,Frank,"Charlie, Eve",Completed,762880,285352,Client B
P1625,Data Warehouse,2022-09-22 20:26:27,2024-04-30 20:26:27,David,"Bob, Alice, Frank",Pending,716899,214662,Client E
P1626,Cloud Migration,2024-06-22 20:26:27,2022-09-22 20:26:27,Eve,Charlie,Cancelled,481377,,Client B
P1627,Data Warehouse,2022-09-17 20:26:27,,Frank,"Alice, Bob, David",Pending,432741,,Client C
P1628,IoT Automation,2022-09-09 20:26:27,,Eve,"Eve, Charlie, David",Pending,982456,148944,Client E
P1629,Data Warehouse,2023-06-18 20:26:27,2022-12-23 20:26:27,,,Pending,286410,231294,Client C
P1630,Data Warehouse,2022-03-29 20:26:27,2022-04-06 20:26:27,David,Eve,Completed,419335,440188,Client E
P1631,Blockchain Integration,2024-02-15 20:26:27,2023-02-14 20:26:27,David,David,Completed,224421,586201,Client A
P1632,IoT Automation,2022-11-08 20:26:27,2022-10-19 20:26:27,Bob,"Alice, Frank",Pending,951881,,Client B
P1633,Cloud Migration,2023-02-10 20:26:27,2023-06-05 20:26:27,Frank,"David, Frank",Completed,448436,,Client A
P1634,AI Software,2022-10-31 20:26:27,,David,"Alice, Bob, David",Completed,,506592,Client A
P1635,AI Software,2024-03-25 20:26:27,2024-01-19 20:26:27,,,Completed,-100000,611811,Client C
P1636,AI Software,2023-09-10 20:26:27,,Charlie,"Charlie, Eve, Alice",Cancelled,144957,470964,Client A
P1637,AI Software,2022-03-28 20:26:27,2022-06-19 20:26:27,Frank,,Cancelled,421746,58845,Client D
P1638,Cloud Migration,2024-02-18 20:26:27,2022-02-27 20:26:27,David,"Frank, Bob",Active,340725,661161,Client E
P1639,,2023-04-04 20:26:27,,Frank,,Pending,343363,392587,Client A
P1640,IoT Automation,2023-11-26 20:26:27,2023-12-23 20:26:27,Frank,"David, Charlie, Bob",Active,,613330,Client A
P1641,IoT Automation,2022-08-18 20:26:27,,Alice,,Cancelled,773867,,Client C
P1642,Data Warehouse,2024-01-05 20:26:27,2023-04-01 20:26:27,Frank,"Frank, Charlie",Completed,967252,370439,Client B
P1643,Blockchain Integration,2023-09-27 20:26:27,,Alice,Eve,Pending,441813,756445,Client A
P1644,,2023-07-01 20:26:27,2024-11-10 20:26:27,David,David,pennding,172606,,Client B
P1645,AI Software,2023-04-23 20:26:27,2023-04-04 20:26:27,Frank,"Alice, Bob, David",Cancelled,439714,236291,Client A
P1646,App Development,2022-12-26 20:26:27,2023-07-22 20:26:27,Charlie,Alice,pennding,135430,576884,Client C
P1647,App Development,2023-10-19 20:26:27,2024-06-14 20:26:27,Eve,"Alice, Charlie",Pending,764186,572010,Client A
P1648,,2023-12-10 20:26:27,2024-08-20 20:26:27,Alice,"Alice, Eve, Charlie",pennding,682532,599891,Client D
P1649,Data Warehouse,2024-01-27 20:26:27,2023-06-27 20:26:27,Charlie,,Cancelled,815123,378915,Client D
P1650,IoT Automation,2023-10-18 20:26:27,,David,"David, Alice",Cancelled,417993,863630,Client C
P1651,AI Software,2023-05-14 20:26:27,2022-04-11 20:26:27,Charlie,"Charlie, Frank, Alice",Completed,645059,456550,Client E
P1652,Cloud Migration,2022-05-01 20:26:27,2022-10-04 20:26:27,Frank,,pennding,501675,345456,Client D
P1653,Data Warehouse,2023-05-30 20:26:27,2024-09-19 20:26:27,Eve,"Frank, David, Eve",pennding,750077,468691,Client C
P1654,IoT Automation,2023-07-01 20:26:27,2024-06-15 20:26:27,Eve,"Frank, Eve, Alice",Pending,614462,862720,Client D
P1655,Cloud Migration,2024-07-12 20:26:27,2022-09-01 20:26:27,Eve,,Active,991648,674734,Client B
P1656,IoT Automation,2022-07-21 20:26:27,,Bob,,Cancelled,332873,185582,Client B
P1657,AI Software,2022-10-12 20:26:27,2023-12-31 20:26:27,Frank,Frank,Completed,768280,740491,Client E
P1658,Data Warehouse,2023-06-28 20:26:27,,Alice,Alice,Completed,854304,,Client C
P1659,App Development,2022-09-02 20:26:27,,Eve,Alice,Active,774387,507303,Client B
P1660,,2022-06-14 20:26:27,2023-08-28 20:26:27,Charlie,"Alice, Charlie, Frank",Pending,883181,237743,Client C
P1661,Data Warehouse,2023-11-28 20:26:27,,Frank,"Bob, Eve",Pending,-100000,,Client E
P1662,AI Software,2022-03-29 20:26:27,2023-11-19 20:26:27,Alice,,pennding,640345,370484,Client A
P1663,App Development,2024-03-26 20:26:27,2024-03-08 20:26:27,Eve,Eve,Completed,837866,97680,Client A
P1664,App Development,2023-10-07 20:26:27,2023-07-12 20:26:27,Frank,"Eve, Alice",pennding,486750,691449,Client A
P1665,Blockchain Integration,2023-12-05 20:26:27,2023-04-27 20:26:27,Charlie,"David, Alice",Pending,172973,277497,Client C
P1666,Blockchain Integration,2023-08-24 20:26:27,2022-12-07 20:26:27,Alice,,Cancelled,944507,168245,Client A
P1667,IoT Automation,2024-09-04 20:26:27,2023-04-19 20:26:27,Alice,"Bob, Charlie, Alice",Pending,-100000,559185,Client A
P1668,Cloud Migration,2023-03-24 20:26:27,,David,Charlie,Completed,956011,645960,Client C
P1669,Blockchain Integration,2022-05-20 20:26:27,2022-11-01 20:26:27,,"Eve, David, Bob",Completed,240221,,Client D
P1670,AI Software,2024-03-08 20:26:27,2022-06-15 20:26:27,David,Charlie,Active,165971,144421,Client D
P1671,Data Warehouse,2022-09-22 20:26:27,2022-04-28 20:26:27,Eve,"Alice, Charlie",pennding,736044,,Client C
P1672,App Development,2024-05-24 20:26:27,2024-06-08 20:26:27,Alice,"Alice, Eve, David",Active,982027,847286,Client B
P1673,Data Warehouse,2024-10-04 20:26:27,,Charlie,,Completed,757364,689013,Client D
P1674,AI Software,2024-01-27 20:26:27,,Charlie,Frank,Pending,197102,692741,Client E
P1675,Data Warehouse,2023-04-03 20:26:27,2024-02-24 20:26:27,Bob,,pennding,,774203,Client E
P1676,App Development,2022-03-08 20:26:27,2023-08-13 20:26:27,Frank,"Alice, Bob, Frank",Cancelled,194215,733344,Client D
P1677,Blockchain Integration,2023-03-02 20:26:27,,Eve,"David, Alice",pennding,535544,782230,Client A
P1678,Cloud Migration,2023-03-07 20:26:27,2023-10-28 20:26:27,Frank,Charlie,Active,267930,821076,Client C
P1679,App Development,2022-10-14 20:26:27,2022-05-30 20:26:27,Alice,"Bob, Frank, Charlie",Pending,679596,109782,Client D
P1680,App Development,2023-08-20 20:26:27,,Eve,,Pending,125402,502975,Client B
P1681,App Development,2023-12-23 20:26:27,2022-09-17 20:26:27,Frank,Charlie,pennding,-100000,71953,Client E
P1682,IoT Automation,2024-05-17 20:26:27,2023-12-27 20:26:27,Bob,"David, Bob",Completed,643876,831321,Client C
P1683,IoT Automation,2024-04-03 20:26:27,2023-01-15 20:26:27,Bob,"Bob, Frank",Pending,797467,52234,Client C
P1684,App Development,2023-11-18 20:26:27,2022-08-04 20:26:27,Charlie,,Active,925148,,Client A
P1685,AI Software,2024-02-28 20:26:27,2023-06-02 20:26:27,Bob,"Charlie, Eve",Active,467093,256263,Client B
P1686,App Development,2023-09-28 20:26:27,2022-09-27 20:26:27,Eve,"Eve, David, Bob",Cancelled,436434,615435,Client E
P1687,IoT Automation,2023-03-17 20:26:27,2023-03-03 20:26:27,Alice,,Active,480829,620395,Client A
P1688,IoT Automation,2022-06-20 20:26:27,2023-09-27 20:26:27,Frank,"Bob, Eve",pennding,378533,151042,Client D
P1689,Data Warehouse,2024-02-12 20:26:27,2024-07-29 20:26:27,David,"David, Charlie, Eve",Cancelled,497315,,Client D
P1690,,2023-05-28 20:26:27,,Frank,"Eve, Frank, Charlie",Completed,698966,392504,Client C
P1691,Blockchain Integration,2023-04-06 20:26:27,2024-10-06 20:26:27,Eve,,Cancelled,441242,333275,Client A
P1692,Data Warehouse,2022-12-20 20:26:27,2024-07-10 20:26:27,Frank,"Bob, David",Cancelled,194617,605179,Client B
P1693,IoT Automation,2022-02-27 20:26:27,,Bob,Eve,Completed,913189,626542,Client B
P1694,Data Warehouse,2022-11-19 20:26:27,,Frank,David,Cancelled,877939,422536,Client E
P1695,Data Warehouse,2023-11-10 20:26:27,,Bob,"Charlie, Frank, David",Pending,789625,219700,Client C
P1696,Data Warehouse,2024-01-31 20:26:27,,Charlie,Charlie,Active,864995,899678,Client E
P1697,AI Software,2022-08-31 20:26:27,,Charlie,,Pending,155675,742044,Client D
P1698,Blockchain Integration,2022-07-02 20:26:27,2023-10-19 20:26:27,Charlie,"Charlie, Alice",pennding,-100000,854579,Client E
P1699,Blockchain Integration,2023-06-08 20:26:27,2023-05-31 20:26:27,Eve,"Charlie, Bob",pennding,226804,112538,Client A
P1700,App Development,2022-10-11 20:26:27,2023-03-26 20:26:27,Frank,Alice,Completed,284076,609920,Client C
P1701,IoT Automation,2023-01-02 20:26:27,2023-11-10 20:26:27,David,"David, Eve, Frank",Cancelled,,,Client C
P1702,Cloud Migration,2022-09-24 20:26:27,2022-11-15 20:26:27,Charlie,"Bob, Charlie",Pending,307954,843023,Client C
P1703,AI Software,2023-06-06 20:26:27,,Alice,"Charlie, David, Eve",Completed,852032,305921,Client B
P1704,Blockchain Integration,2023-07-07 20:26:27,2024-04-20 20:26:27,Alice,Eve,Completed,691905,235923,Client D
P1705,IoT Automation,2024-05-01 20:26:27,2022-04-14 20:26:27,Charlie,"Charlie, Eve",Pending,295190,266855,Client A
P1706,IoT Automation,2022-10-01 20:26:27,2024-08-30 20:26:27,Charlie,Bob,Active,130688,575967,Client E
P1707,AI Software,2022-07-29 20:26:27,2023-02-04 20:26:27,David,"Eve, Frank",Active,280925,454083,Client D
P1708,AI Software,2023-10-26 20:26:27,,,"Bob, Frank, Charlie",Active,694411,263748,Client B
P1709,,2024-04-30 20:26:27,2022-04-04 20:26:27,Eve,Alice,Pending,324498,557146,Client B
P1710,,2024-05-30 20:26:27,2022-08-01 20:26:27,Eve,Charlie,Cancelled,279508,833269,Client D
P1711,Blockchain Integration,2022-10-14 20:26:27,2022-11-25 20:26:27,Alice,,Pending,868401,,Client A
P1712,Cloud Migration,2023-04-10 20:26:27,,David,,Completed,442836,169584,Client B
P1713,Cloud Migration,2023-06-08 20:26:27,2023-05-28 20:26:27,Frank,Charlie,Pending,713602,618675,Client C
P1714,CLOUD MIGRATION,2024-04-15 20:26:27,,Eve,Bob,Cancelled,,836476,Client C
P1715,Data Warehouse,2022-03-27 20:26:27,,Frank,"Alice, Bob",Active,680005,472041,Client D
P1716,Blockchain Integration,2022-04-24 20:26:27,2022-03-28 20:26:27,Eve,"Charlie, Alice, David",Cancelled,347940,,Client C
P1717,Data Warehouse,2023-04-14 20:26:27,2023-06-07 20:26:27,Charlie,David,Pending,440894,505138,Client C
P1718,Data Warehouse,2023-01-02 20:26:27,,David,"Frank, Bob",Cancelled,836593,864713,Client D
P1719,IoT Automation,2024-08-21 20:26:27,2023-05-25 20:26:27,Eve,,Completed,927695,127998,Client D
P1720,Data Warehouse,2023-05-03 20:26:27,2024-05-06 20:26:27,Charlie,David,Pending,666402,,Client D
P1721,App Development,2024-09-16 20:26:27,,Frank,David,Active,682949,214470,Client B
P1722,App Development,2022-06-14 20:26:27,2022-03-25 20:26:27,Frank,"Frank, David",Pending,379737,286568,Client A
P1723,AI Software,2022-06-06 20:26:27,,Alice,"Alice, Charlie, David",Pending,612861,209755,Client C
P1724,AI Software,2024-08-05 20:26:27,2023-09-21 20:26:27,Bob,"Alice, Bob, Eve",Active,585519,,Client A
P1725,,2022-02-26 20:26:27,2022-09-27 20:26:27,David,"Charlie, Frank",Active,617054,582783,Client D
P1726,Blockchain Integration,2022-07-06 20:26:27,2023-11-19 20:26:27,Alice,Eve,Completed,947502,284677,Client A
P1727,App Development,2022-12-06 20:26:27,2022-12-01 20:26:27,Alice,"Alice, Bob",Cancelled,359140,245910,Client A
P1728,AI Software,2024-09-01 20:26:27,2022-05-30 20:26:27,David,Alice,Active,698782,679236,Client D
P1729,IoT Automation,2022-08-30 20:26:27,,Bob,"Alice, Charlie",Active,366229,116375,Client B
P1730,AI Software,2024-10-14 20:26:27,2023-05-06 20:26:27,Charlie,David,Completed,912574,391171,Client A
P1731,Data Warehouse,2023-08-25 20:26:27,2023-12-10 20:26:27,Alice,"David, Frank",pennding,850246,851378,Client E
P1732,Cloud Migration,2024-06-02 20:26:27,2023-05-23 20:26:27,Alice,,Active,289226,784335,Client D
P1733,IoT Automation,2022-06-11 20:26:27,,Bob,"Bob, Frank",Completed,732928,,Client A
P1734,Cloud Migration,2023-01-14 20:26:27,2022-05-10 20:26:27,Charlie,"Alice, David, Frank",Completed,710549,555705,Client C
P1735,,2024-02-27 20:26:27,2023-12-23 20:26:27,Alice,"Alice, David, Frank",Active,295868,,Client D
P1736,,2024-08-12 20:26:27,2023-09-24 20:26:27,Frank,Eve,Pending,561522,493014,Client C
P1737,,2022-10-27 20:26:27,2023-09-06 20:26:27,Bob,"David, Alice, Frank",Pending,,808489,Client D
P1738,Cloud Migration,2024-05-19 20:26:27,2023-12-24 20:26:27,David,"David, Frank, Alice",Pending,,660272,Client E
P1739,Data Warehouse,2024-10-11 20:26:27,2023-04-23 20:26:27,,"Frank, Alice",Active,724842,715640,Client B
P1740,Blockchain Integration,2024-03-11 20:26:27,2023-11-01 20:26:27,Bob,"Eve, Charlie",Cancelled,652599,614371,Client D
P1741,App Development,2023-05-22 20:26:27,2022-04-16 20:26:27,Eve,"Charlie, Eve, Frank",Pending,853679,735967,Client A
P1742,AI Software,2023-07-12 20:26:27,2023-11-17 20:26:27,Frank,David,Active,614145,309378,Client B
P1743,Data Warehouse,2023-10-04 20:26:27,2023-08-19 20:26:27,Alice,"Frank, Alice",Cancelled,957211,,Client A
P1744,Cloud Migration,2024-08-20 20:26:27,2024-11-19 20:26:27,Charlie,"Frank, Eve",pennding,707732,686169,Client D
P1745,AI Software,2023-01-27 20:26:27,2024-02-02 20:26:27,David,"Eve, David, Frank",Active,644153,479655,Client C
P1746,Data Warehouse,2023-01-06 20:26:27,2023-06-08 20:26:27,Frank,,pennding,256489,577609,Client C
P1747,IoT Automation,2022-12-08 20:26:27,,Eve,David,Cancelled,,419458,Client B
P1748,,2022-03-09 20:26:27,,Bob,Eve,Completed,203343,489352,Client E
P1749,App Development,2023-01-28 20:26:27,2024-04-06 20:26:27,David,"David, Charlie",Active,482003,,Client A
P1750,Cloud Migration,2022-03-31 20:26:27,2024-01-02 20:26:27,Charlie,Eve,Completed,928989,617298,Client B
P1751,App Development,2023-06-14 20:26:27,,David,,Cancelled,156927,416942,Client D
P1752,IoT Automation,2022-12-15 20:26:27,2022-12-14 20:26:27,David,,Completed,281682,236851,Client C
P1753,Data Warehouse,2023-06-09 20:26:27,2022-04-23 20:26:27,Frank,"Alice, Eve, Frank",Active,,67444,Client A
P1754,AI Software,2024-10-04 20:26:27,2023-04-30 20:26:27,Frank,Eve,Pending,,817436,Client C
P1755,Blockchain Integration,2024-10-14 20:26:27,2023-04-14 20:26:27,Alice,Bob,Completed,612696,459772,Client E
P1756,Cloud Migration,2023-04-25 20:26:27,,Charlie,,Completed,819338,779736,Client C
P1757,App Development,2023-04-05 20:26:27,,Bob,,Active,643816,468647,Client D
P1758,AI Software,2023-08-26 20:26:27,2024-07-01 20:26:27,Alice,"David, Frank, Charlie",Active,696557,850817,Client B
P1759,AI Software,2024-10-08 20:26:27,2022-05-24 20:26:27,Alice,"Frank, Eve",Active,816803,421093,Client D
P1760,Blockchain Integration,2024-10-03 20:26:27,2024-03-26 20:26:27,Bob,,Completed,875926,148776,Client A
P1761,Data Warehouse,2023-04-27 20:26:27,2024-01-17 20:26:27,Eve,,Cancelled,490272,519989,Client B
P1762,Blockchain Integration,2022-10-12 20:26:27,,Frank,Bob,Active,474723,696701,Client E
P1763,Blockchain Integration,2024-01-13 20:26:27,2022-04-25 20:26:27,Charlie,"Frank, Alice, David",Active,768390,642974,Client B
P1764,Data Warehouse,2023-04-21 20:26:27,2024-09-01 20:26:27,,"Alice, Charlie, Eve",Completed,163838,220401,Client C
P1765,,2024-01-01 20:26:27,2022-08-31 20:26:27,Eve,Bob,Completed,887068,,Client C
P1766,Data Warehouse,2024-10-03 20:26:27,2023-07-09 20:26:27,Charlie,"Frank, Alice",Completed,953132,753764,Client D
P1767,,2023-05-25 20:26:27,2022-12-14 20:26:27,Frank,"Alice, Bob",Completed,311807,717378,Client E
P1768,AI Software,2022-07-11 20:26:27,2022-08-03 20:26:27,Frank,"Eve, Frank",Pending,,,Client D
P1769,Cloud Migration,2022-11-06 20:26:27,2023-03-21 20:26:27,Charlie,Frank,pennding,347765,362330,Client B
P1770,,2022-11-30 20:26:27,2024-10-12 20:26:27,David,"Eve, David",Cancelled,776758,657473,Client D
P1771,,2023-08-07 20:26:27,2023-04-09 20:26:27,Eve,"Charlie, Bob",pennding,,73566,Client B
P1772,Blockchain Integration,2022-07-18 20:26:27,,Frank,"Alice, Eve, David",Active,932830,,Client E
P1773,Blockchain Integration,2022-03-03 20:26:27,,Frank,"Charlie, Frank, Alice",Pending,214798,851984,Client E
P1774,Cloud Migration,2022-04-03 20:26:27,2023-11-29 20:26:27,Eve,David,Cancelled,463737,493601,Client C
P1775,App Development,2024-04-20 20:26:27,2023-09-02 20:26:27,Eve,"Charlie, David",Active,270922,369304,Client A
P1776,IoT Automation,2024-07-03 20:26:27,,David,,Cancelled,863319,,Client D
P1777,Blockchain Integration,2022-03-25 20:26:27,,David,"Charlie, Bob, Alice",Active,198114,698791,Client D
P1778,App Development,2024-07-14 20:26:27,,Charlie,"Frank, Eve, David",Active,,72642,Client D
P1779,App Development,2023-05-03 20:26:27,2023-03-14 20:26:27,Eve,,Completed,705225,630120,Client C
P1780,IoT Automation,2024-05-21 20:26:27,2023-02-09 20:26:27,Bob,"Alice, Charlie, Eve",Active,865215,529497,Client B
P1781,,2024-02-17 20:26:27,2023-10-25 20:26:27,Charlie,"Bob, David",Completed,885675,762733,Client A
P1782,AI Software,2024-04-07 20:26:27,,Bob,"Bob, Eve",Completed,125197,636311,Client D
P1783,Cloud Migration,2023-01-25 20:26:27,2023-12-29 20:26:27,Charlie,"David, Charlie, Frank",Cancelled,,697817,Client D
P1784,IOT AUTOMATION,2023-04-30 20:26:27,2024-06-19 20:26:27,Bob,,Active,390648,348033,Client B
P1785,AI Software,2024-02-05 20:26:27,2022-12-06 20:26:27,David,Frank,Pending,870621,128924,Client B
